"variable","row","col","stdres"
"nTotal_child_5yo_andBelow_sleep","untypeable","2",-0.488911027100037
"nTotal_child_5yo_andBelow_sleep","VT","3",-0.839855115530468
"nTotal_child_5yo_andBelow_sleep","NVT","3",-1.86770501051895
"nTotal_child_5yo_andBelow_sleep","untypeable","3",4.11500114475865
"contact_kindergarten","VT","no",-0.333213303441792
"contact_kindergarten","NVT","no",1.43723926254047
"contact_kindergarten","untypeable","no",-1.77275134469928
"contact_kindergarten","VT","yes",0.333213303441792
"contact_kindergarten","NVT","yes",-1.43723926254048
"contact_kindergarten","untypeable","yes",1.77275134469927
"contact_otherChildren","VT","no",-0.263829548625525
"contact_otherChildren","NVT","no",-0.648388528976194
"contact_otherChildren","untypeable","no",1.38909129807768
"contact_otherChildren","VT","yes",0.263829548625524
"contact_otherChildren","NVT","yes",0.648388528976196
"contact_otherChildren","untypeable","yes",-1.38909129807768
"contact_cigarettes","VT","no",0.0393146000422418
"contact_cigarettes","NVT","no",0.500991112690272
"contact_cigarettes","untypeable","no",-0.839171552504167
"contact_cigarettes","VT","yes",-0.0393146000422428
"contact_cigarettes","NVT","yes",-0.500991112690274
"contact_cigarettes","untypeable","yes",0.839171552504167
"contact_cooking_fuel","VT","kayu",3.22465688566136
"contact_cooking_fuel","NVT","kayu",-2.2274180642768
"contact_cooking_fuel","untypeable","kayu",-1.10645010989062
"contact_cooking_fuel","VT","lpg/gas alam",-2.33879985901191
"contact_cooking_fuel","NVT","lpg/gas alam",1.31817769049078
"contact_cooking_fuel","untypeable","lpg/gas alam",1.26733859634246
"contact_cooking_fuel","VT","minyak tanah",-1.03013777529233
"contact_cooking_fuel","NVT","minyak tanah",1.32124224240785
"contact_cooking_fuel","untypeable","minyak tanah",-0.599681669444389
"contact_cooking_place","VT","di dalam rumah",-1.77284352017941
"contact_cooking_place","NVT","di dalam rumah",1.87661669105866
"contact_cooking_place","untypeable","di dalam rumah",-0.41105683602288
"contact_cooking_place","VT","di luar rumah",1.77284352017941
"contact_cooking_place","NVT","di luar rumah",-1.87661669105867
"contact_cooking_place","untypeable","di luar rumah",0.411056836022879
"hospitalised_last_3mo","VT","no",0.878730147325458
"hospitalised_last_3mo","NVT","no",-0.688082375904842
"hospitalised_last_3mo","untypeable","no",-0.174718330091694
"hospitalised_last_3mo","VT","unknown",0.292652777071685
"hospitalised_last_3mo","NVT","unknown",0.117206973116825
"hospitalised_last_3mo","untypeable","unknown",-0.599681669444389
"hospitalised_last_3mo","VT","yes",-1.33387794938435
"hospitalised_last_3mo","NVT","yes",0.775385831398414
"hospitalised_last_3mo","untypeable","yes",0.685908481685507
"hospitalised_last_3mo_n","VT","0",1.33387794938435
"hospitalised_last_3mo_n","NVT","0",-0.775385831398422
"hospitalised_last_3mo_n","untypeable","0",-0.685908481685507
"hospitalised_last_3mo_n","VT","1",-1.33387794938435
"hospitalised_last_3mo_n","NVT","1",0.775385831398414
"hospitalised_last_3mo_n","untypeable","1",0.685908481685507
"hospitalised_last_3mo_illness","VT","demam dan kejang",NA
"hospitalised_last_3mo_illness","NVT","demam dan kejang",0.440958551844099
"hospitalised_last_3mo_illness","untypeable","demam dan kejang",-0.440958551844098
"hospitalised_last_3mo_illness","VT","diare",NA
"hospitalised_last_3mo_illness","NVT","diare",0.935414346693485
"hospitalised_last_3mo_illness","untypeable","diare",-0.935414346693485
"hospitalised_last_3mo_illness","VT","fharotitis",NA
"hospitalised_last_3mo_illness","NVT","fharotitis",0.440958551844099
"hospitalised_last_3mo_illness","untypeable","fharotitis",-0.440958551844098
"hospitalised_last_3mo_illness","VT","kejang-kejang",NA
"hospitalised_last_3mo_illness","NVT","kejang-kejang",-2.64575131106459
"hospitalised_last_3mo_illness","untypeable","kejang-kejang",2.64575131106459
"hospitalised_last_3mo_illness","VT","penyakit jantung bawaan",NA
