"variable","row","col","stdres"
"workWGS_MLST_pw_ST","non-MDR","*12fd",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*1474",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*1474",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*14ec",3.04961659509592
"workWGS_MLST_pw_ST","non-MDR","*14ec",-3.04961659509592
"workWGS_MLST_pw_ST","MDR","*18c7",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*18c7",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*20ab",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*20ab",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*2429",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*2429",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*2cff",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*2cff",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*2d0f",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*2d0f",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*2d25",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*2d25",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*2de9",3.04961659509592
"workWGS_MLST_pw_ST","non-MDR","*2de9",-3.04961659509592
"workWGS_MLST_pw_ST","MDR","*2e01",-0.93999837409915
"workWGS_MLST_pw_ST","non-MDR","*2e01",0.939998374099151
"workWGS_MLST_pw_ST","MDR","*2f27",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*2f27",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*2f4e",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","*2f4e",0.571330086050866
"workWGS_MLST_pw_ST","MDR","*3421",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*3421",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*3ae3",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*3ae3",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*3e02",4.31920323557884
"workWGS_MLST_pw_ST","non-MDR","*3e02",-4.31920323557884
"workWGS_MLST_pw_ST","MDR","*3f2a",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*3f2a",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*4181",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*4181",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*428e",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*428e",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*4457",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*4457",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*4523",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*4523",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*48b8",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","*48b8",0.571330086050866
"workWGS_MLST_pw_ST","MDR","*48f0",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*48f0",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*4a44",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*4a44",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*4b04",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*4b04",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*4c9f",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","*4c9f",0.571330086050866
"workWGS_MLST_pw_ST","MDR","*4f73",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*4f73",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*524b",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","*524b",0.571330086050866
"workWGS_MLST_pw_ST","MDR","*5aad",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*5aad",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*5fcf",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*5fcf",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*6222",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*6222",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*6362",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*6362",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*648a",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*648a",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*67f4",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*67f4",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*694c",-0.660699073726327
"workWGS_MLST_pw_ST","non-MDR","*694c",0.660699073726328
"workWGS_MLST_pw_ST","MDR","*6a52",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*6a52",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*6c55",-0.660699073726327
"workWGS_MLST_pw_ST","non-MDR","*6c55",0.660699073726328
"workWGS_MLST_pw_ST","MDR","*6c56",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*6c56",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*6c57",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*6c57",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*6c93",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*6c93",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*7a29",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*7a29",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*7ca2",-1.15827811984609
"workWGS_MLST_pw_ST","non-MDR","*7ca2",1.15827811984609
"workWGS_MLST_pw_ST","MDR","*824e",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*824e",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*8450",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*8450",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*8618",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*8618",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*8708",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*8708",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*8f88",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*8f88",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*9128",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*9128",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*9434",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*9434",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*99dc",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","*99dc",0.571330086050866
"workWGS_MLST_pw_ST","MDR","*9b3b",-0.739789008695319
"workWGS_MLST_pw_ST","non-MDR","*9b3b",0.739789008695319
"workWGS_MLST_pw_ST","MDR","*9eb2",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*9eb2",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*a03a",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*a03a",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*a0c1",-0.660699073726327
"workWGS_MLST_pw_ST","non-MDR","*a0c1",0.660699073726328
"workWGS_MLST_pw_ST","MDR","*a15c",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*a15c",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*a2253",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*a2253",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*a25b",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*a25b",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*a3e6",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*a3e6",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*a474",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*a474",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*a939",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*a939",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*ad29",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*ad29",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*b5d8",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*b5d8",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*bf78",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*bf78",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*c17b",3.34141535175204
"workWGS_MLST_pw_ST","non-MDR","*c17b",-3.34141535175204
"workWGS_MLST_pw_ST","MDR","*c39c",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*c39c",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*c467",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*c467",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*c63d",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*c63d",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*c6d3",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*c6d3",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*c6d4",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*c6d4",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*c708",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*c708",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*c71e",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*c71e",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*ca5b",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*ca5b",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*cace",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*cace",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*cc92",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*cc92",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*ccb2",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*ccb2",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*d29b",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*d29b",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*d357",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*d357",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*d7af",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*d7af",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*d7fb",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*d7fb",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*d8ba",3.04961659509592
"workWGS_MLST_pw_ST","non-MDR","*d8ba",-3.04961659509592
"workWGS_MLST_pw_ST","MDR","*da04",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*da04",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*df27",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*df27",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*df49",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*df49",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*e1e0",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*e1e0",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*e3eb",-0.739789008695319
"workWGS_MLST_pw_ST","non-MDR","*e3eb",0.739789008695319
"workWGS_MLST_pw_ST","MDR","*e720",-1.25492694168198
"workWGS_MLST_pw_ST","non-MDR","*e720",1.25492694168198
"workWGS_MLST_pw_ST","MDR","*e721",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*e721",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*e93b",-1.34572039987725
"workWGS_MLST_pw_ST","non-MDR","*e93b",1.34572039987725
"workWGS_MLST_pw_ST","MDR","*eabf",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*eabf",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*f0d1",4.31920323557884
"workWGS_MLST_pw_ST","non-MDR","*f0d1",-4.31920323557884
"workWGS_MLST_pw_ST","MDR","*f226",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*f226",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*f2b9",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","*f2b9",0.465796427366345
"workWGS_MLST_pw_ST","MDR","*f2f8",3.04961659509592
"workWGS_MLST_pw_ST","non-MDR","*f2f8",-3.04961659509592
"workWGS_MLST_pw_ST","MDR","*f764",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*f764",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*faa6",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*faa6",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*fb58",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*fb58",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*fc9d",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","*fc9d",0.328880221039757
"workWGS_MLST_pw_ST","MDR","*fe08",3.04961659509592
"workWGS_MLST_pw_ST","non-MDR","*fe08",-3.04961659509592
"workWGS_MLST_pw_ST","MDR","1201",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","1201",0.465796427366345
"workWGS_MLST_pw_ST","MDR","1233",1.92670340410625
"workWGS_MLST_pw_ST","non-MDR","1233",-1.92670340410625
"workWGS_MLST_pw_ST","MDR","14100",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","14100",0.571330086050866
"workWGS_MLST_pw_ST","MDR","1439",-1.05413966893551
"workWGS_MLST_pw_ST","non-MDR","1439",1.05413966893551
"workWGS_MLST_pw_ST","MDR","1464",3.04961659509592
"workWGS_MLST_pw_ST","non-MDR","1464",-3.04961659509592
"workWGS_MLST_pw_ST","MDR","185",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","185",0.328880221039757
"workWGS_MLST_pw_ST","MDR","193",-0.811614157756309
"workWGS_MLST_pw_ST","non-MDR","193",0.811614157756308
"workWGS_MLST_pw_ST","MDR","2102",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","2102",0.465796427366345
"workWGS_MLST_pw_ST","MDR","2120",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","2120",0.328880221039757
"workWGS_MLST_pw_ST","MDR","236",4.31920323557884
"workWGS_MLST_pw_ST","non-MDR","236",-4.31920323557884
"workWGS_MLST_pw_ST","MDR","242",11.6365952774147
"workWGS_MLST_pw_ST","non-MDR","242",-11.6365952774147
"workWGS_MLST_pw_ST","MDR","2685",-0.811614157756309
"workWGS_MLST_pw_ST","non-MDR","2685",0.811614157756308
"workWGS_MLST_pw_ST","MDR","2779",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","2779",0.465796427366345
"workWGS_MLST_pw_ST","MDR","280",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","280",0.328880221039757
"workWGS_MLST_pw_ST","MDR","3135",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","3135",0.571330086050866
"workWGS_MLST_pw_ST","MDR","3214",3.04961659509592
"workWGS_MLST_pw_ST","non-MDR","3214",-3.04961659509592
"workWGS_MLST_pw_ST","MDR","3550",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","3550",0.328880221039757
"workWGS_MLST_pw_ST","MDR","3754",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","3754",0.328880221039757
"workWGS_MLST_pw_ST","MDR","4253",3.04961659509592
"workWGS_MLST_pw_ST","non-MDR","4253",-3.04961659509592
"workWGS_MLST_pw_ST","MDR","4274",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","4274",0.571330086050866
"workWGS_MLST_pw_ST","MDR","439",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","439",0.328880221039757
"workWGS_MLST_pw_ST","MDR","447",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","447",0.328880221039757
"workWGS_MLST_pw_ST","MDR","458",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","458",0.465796427366345
"workWGS_MLST_pw_ST","MDR","473",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","473",0.328880221039757
"workWGS_MLST_pw_ST","MDR","4965",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","4965",0.328880221039757
"workWGS_MLST_pw_ST","MDR","4968",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","4968",0.328880221039757
"workWGS_MLST_pw_ST","MDR","5042",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","5042",0.465796427366345
"workWGS_MLST_pw_ST","MDR","5047",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","5047",0.328880221039757
"workWGS_MLST_pw_ST","MDR","505",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","505",0.571330086050866
"workWGS_MLST_pw_ST","MDR","5080",-1.1072750815264
"workWGS_MLST_pw_ST","non-MDR","5080",1.1072750815264
"workWGS_MLST_pw_ST","MDR","5271",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","5271",0.328880221039757
"workWGS_MLST_pw_ST","MDR","5870",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","5870",0.571330086050866
"workWGS_MLST_pw_ST","MDR","6039",-0.998528328856729
"workWGS_MLST_pw_ST","non-MDR","6039",0.998528328856729
"workWGS_MLST_pw_ST","MDR","6191",-1.30097583619438
"workWGS_MLST_pw_ST","non-MDR","6191",1.30097583619438
"workWGS_MLST_pw_ST","MDR","6218",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","6218",0.328880221039757
"workWGS_MLST_pw_ST","MDR","6318",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","6318",0.571330086050866
"workWGS_MLST_pw_ST","MDR","6778",-0.998528328856729
"workWGS_MLST_pw_ST","non-MDR","6778",0.998528328856729
"workWGS_MLST_pw_ST","MDR","6966",-0.660699073726327
"workWGS_MLST_pw_ST","non-MDR","6966",0.660699073726328
"workWGS_MLST_pw_ST","MDR","8359",3.04961659509592
"workWGS_MLST_pw_ST","non-MDR","8359",-3.04961659509592
"workWGS_MLST_pw_ST","MDR","8950",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","8950",0.328880221039757
"workWGS_MLST_pw_ST","MDR","8960",-0.571330086050867
"workWGS_MLST_pw_ST","non-MDR","8960",0.571330086050866
"workWGS_MLST_pw_ST","MDR","9181",-0.328880221039756
"workWGS_MLST_pw_ST","non-MDR","9181",0.328880221039757
"workWGS_MLST_pw_ST","MDR","9192",0.780141136442337
"workWGS_MLST_pw_ST","non-MDR","9192",-0.780141136442338
"workWGS_MLST_pw_ST","MDR","9210",-0.465796427366345
"workWGS_MLST_pw_ST","non-MDR","9210",0.465796427366345
"workWGS_gpsc_strain","MDR","1",5.29778807065349
"workWGS_gpsc_strain","non-MDR","1",-5.29778807065349
"workWGS_gpsc_strain","MDR","10",0.780141136442337
"workWGS_gpsc_strain","non-MDR","10",-0.780141136442338
"workWGS_gpsc_strain","MDR","11",-2.36553129239884
"workWGS_gpsc_strain","non-MDR","11",2.36553129239884
"workWGS_gpsc_strain","MDR","116",-1.1072750815264
"workWGS_gpsc_strain","non-MDR","116",1.1072750815264
"workWGS_gpsc_strain","MDR","12",-0.571330086050867
"workWGS_gpsc_strain","non-MDR","12",0.571330086050866
"workWGS_gpsc_strain","MDR","123",-0.328880221039756
"workWGS_gpsc_strain","non-MDR","123",0.328880221039757
"workWGS_gpsc_strain","MDR","13",-1.34572039987725
"workWGS_gpsc_strain","non-MDR","13",1.34572039987725
"workWGS_gpsc_strain","MDR","14",12.8824989947636
"workWGS_gpsc_strain","non-MDR","14",-12.8824989947636
"workWGS_gpsc_strain","MDR","156",-0.811614157756309
"workWGS_gpsc_strain","non-MDR","156",0.811614157756308
"workWGS_gpsc_strain","MDR","158",-0.739789008695319
"workWGS_gpsc_strain","non-MDR","158",0.739789008695319
"workWGS_gpsc_strain","MDR","172",-0.465796427366345
"workWGS_gpsc_strain","non-MDR","172",0.465796427366345
"workWGS_gpsc_strain","MDR","18",-0.465796427366345
"workWGS_gpsc_strain","non-MDR","18",0.465796427366345
"workWGS_gpsc_strain","MDR","185",3.04961659509592
"workWGS_gpsc_strain","non-MDR","185",-3.04961659509592
"workWGS_gpsc_strain","MDR","197",-0.571330086050867
"workWGS_gpsc_strain","non-MDR","197",0.571330086050866
"workWGS_gpsc_strain","MDR","222",-0.571330086050867
"workWGS_gpsc_strain","non-MDR","222",0.571330086050866
"workWGS_gpsc_strain","MDR","286",-0.328880221039756
"workWGS_gpsc_strain","non-MDR","286",0.328880221039757
"workWGS_gpsc_strain","MDR","30",-0.571330086050867
"workWGS_gpsc_strain","non-MDR","30",0.571330086050866
"workWGS_gpsc_strain","MDR","312",-1.05413966893551
"workWGS_gpsc_strain","non-MDR","312",1.05413966893551
"workWGS_gpsc_strain","MDR","320",-0.739789008695319
"workWGS_gpsc_strain","non-MDR","320",0.739789008695319
"workWGS_gpsc_strain","MDR","342",-0.571330086050867
"workWGS_gpsc_strain","non-MDR","342",0.571330086050866
"workWGS_gpsc_strain","MDR","38",-0.877962737473073
"workWGS_gpsc_strain","non-MDR","38",0.877962737473073
"workWGS_gpsc_strain","MDR","397",4.31920323557884
"workWGS_gpsc_strain","non-MDR","397",-4.31920323557884
"workWGS_gpsc_strain","MDR","43",1.92670340410625
"workWGS_gpsc_strain","non-MDR","43",-1.92670340410625
"workWGS_gpsc_strain","MDR","45",-1.15827811984609
"workWGS_gpsc_strain","non-MDR","45",1.15827811984609
"workWGS_gpsc_strain","MDR","49",-0.328880221039756
"workWGS_gpsc_strain","non-MDR","49",0.328880221039757
"workWGS_gpsc_strain","MDR","5",-1.34572039987725
"workWGS_gpsc_strain","non-MDR","5",1.34572039987725
"workWGS_gpsc_strain","MDR","51",-0.465796427366345
"workWGS_gpsc_strain","non-MDR","51",0.465796427366345
"workWGS_gpsc_strain","MDR","552",-0.465796427366345
"workWGS_gpsc_strain","non-MDR","552",0.465796427366345
"workWGS_gpsc_strain","MDR","57",-0.328880221039756
"workWGS_gpsc_strain","non-MDR","57",0.328880221039757
"workWGS_gpsc_strain","MDR","595",-0.328880221039756
"workWGS_gpsc_strain","non-MDR","595",0.328880221039757
"workWGS_gpsc_strain","MDR","61",-1.05413966893551
"workWGS_gpsc_strain","non-MDR","61",1.05413966893551
"workWGS_gpsc_strain","MDR","642",-1.25492694168198
"workWGS_gpsc_strain","non-MDR","642",1.25492694168198
"workWGS_gpsc_strain","MDR","67",1.92670340410625
"workWGS_gpsc_strain","non-MDR","67",-1.92670340410625
"workWGS_gpsc_strain","MDR","687",-0.660699073726327
"workWGS_gpsc_strain","non-MDR","687",0.660699073726328
"workWGS_gpsc_strain","MDR","69",-0.465796427366345
"workWGS_gpsc_strain","non-MDR","69",0.465796427366345
"workWGS_gpsc_strain","MDR","7",-0.328880221039756
"workWGS_gpsc_strain","non-MDR","7",0.328880221039757
"workWGS_gpsc_strain","MDR","707",-0.465796427366345
"workWGS_gpsc_strain","non-MDR","707",0.465796427366345
"workWGS_gpsc_strain","MDR","77",-0.328880221039756
"workWGS_gpsc_strain","non-MDR","77",0.328880221039757
"workWGS_gpsc_strain","MDR","817",-0.571330086050867
"workWGS_gpsc_strain","non-MDR","817",0.571330086050866
"workWGS_gpsc_strain","MDR","Not assigned",-1.41640162634156
"workWGS_gpsc_strain","non-MDR","Not assigned",1.41640162634156
"workWGS_MLST_pw_aroe","MDR","?",-0.571330086050867
"workWGS_MLST_pw_aroe","non-MDR","?",0.571330086050866
"workWGS_MLST_pw_aroe","MDR","(8ebf)",-0.328880221039756
"workWGS_MLST_pw_aroe","non-MDR","(8ebf)",0.328880221039757
"workWGS_MLST_pw_aroe","MDR","(novel)",-0.811614157756309
"workWGS_MLST_pw_aroe","non-MDR","(novel)",0.811614157756308
"workWGS_MLST_pw_aroe","MDR","1",-1.70608744132217
"workWGS_MLST_pw_aroe","non-MDR","1",1.70608744132217
"workWGS_MLST_pw_aroe","MDR","10",1.11163819633199
"workWGS_MLST_pw_aroe","non-MDR","10",-1.11163819633199
"workWGS_MLST_pw_aroe","MDR","12",1.92670340410625
"workWGS_MLST_pw_aroe","non-MDR","12",-1.92670340410625
"workWGS_MLST_pw_aroe","MDR","13",-0.549772160099484
"workWGS_MLST_pw_aroe","non-MDR","13",0.549772160099484
"workWGS_MLST_pw_aroe","MDR","138",-0.328880221039756
"workWGS_MLST_pw_aroe","non-MDR","138",0.328880221039757
"workWGS_MLST_pw_aroe","MDR","140",-0.465796427366345
"workWGS_MLST_pw_aroe","non-MDR","140",0.465796427366345
"workWGS_MLST_pw_aroe","MDR","15",8.29278595564946
"workWGS_MLST_pw_aroe","non-MDR","15",-8.29278595564946
"workWGS_MLST_pw_aroe","MDR","2",-1.88398522888619
"workWGS_MLST_pw_aroe","non-MDR","2",1.88398522888619
"workWGS_MLST_pw_aroe","MDR","29",-0.328880221039756
"workWGS_MLST_pw_aroe","non-MDR","29",0.328880221039757
"workWGS_MLST_pw_aroe","MDR","4",4.31920323557884
"workWGS_MLST_pw_aroe","non-MDR","4",-4.31920323557884
"workWGS_MLST_pw_aroe","MDR","46",-0.571330086050867
"workWGS_MLST_pw_aroe","non-MDR","46",0.571330086050866
"workWGS_MLST_pw_aroe","MDR","5",-1.8493293312258
"workWGS_MLST_pw_aroe","non-MDR","5",1.8493293312258
"workWGS_MLST_pw_aroe","MDR","5327",-0.328880221039756
"workWGS_MLST_pw_aroe","non-MDR","5327",0.328880221039757
"workWGS_MLST_pw_aroe","MDR","6",-0.998528328856729
"workWGS_MLST_pw_aroe","non-MDR","6",0.998528328856729
"workWGS_MLST_pw_aroe","MDR","608",-0.465796427366345
"workWGS_MLST_pw_aroe","non-MDR","608",0.465796427366345
"workWGS_MLST_pw_aroe","MDR","7",-1.24863046340603
"workWGS_MLST_pw_aroe","non-MDR","7",1.24863046340603
"workWGS_MLST_pw_aroe","MDR","72",-0.465796427366345
"workWGS_MLST_pw_aroe","non-MDR","72",0.465796427366345
"workWGS_MLST_pw_aroe","MDR","8",0.390796884947886
"workWGS_MLST_pw_aroe","non-MDR","8",-0.390796884947886
"workWGS_MLST_pw_aroe","MDR","93",-2.18005666413135
"workWGS_MLST_pw_aroe","non-MDR","93",2.18005666413136
"workWGS_MLST_pw_aroe","MDR","97",-1.1072750815264
"workWGS_MLST_pw_aroe","non-MDR","97",1.1072750815264
"workWGS_MLST_pw_gdh","MDR","?",-0.328880221039756
"workWGS_MLST_pw_gdh","non-MDR","?",0.328880221039757
"workWGS_MLST_pw_gdh","MDR","(1ca7)",-0.328880221039756
"workWGS_MLST_pw_gdh","non-MDR","(1ca7)",0.328880221039757
"workWGS_MLST_pw_gdh","MDR","(5a7c)",-0.811614157756309
"workWGS_MLST_pw_gdh","non-MDR","(5a7c)",0.811614157756308
"workWGS_MLST_pw_gdh","MDR","(dab7)",-0.328880221039756
"workWGS_MLST_pw_gdh","non-MDR","(dab7)",0.328880221039757
"workWGS_MLST_pw_gdh","MDR","(ea79)",-0.328880221039756
"workWGS_MLST_pw_gdh","non-MDR","(ea79)",0.328880221039757
"workWGS_MLST_pw_gdh","MDR","(novel)",-1.05413966893551
"workWGS_MLST_pw_gdh","non-MDR","(novel)",1.05413966893551
"workWGS_MLST_pw_gdh","MDR","1",-0.328880221039756
"workWGS_MLST_pw_gdh","non-MDR","1",0.328880221039757
"workWGS_MLST_pw_gdh","MDR","10",-2.60286128670509
